student_id,course_id,session_date,attendance_status
STU-1891,MATH-150,2026-09-17,Present
STU-1891,MATH-150,2026-09-22,Present
STU-1891,MATH-150,2026-09-24,Present
STU-1891,MATH-150,2026-09-29,Present
STU-1891,MATH-150,2026-10-01,Present
STU-1891,MATH-150,2026-10-06,Present
STU-1891,MATH-150,2026-10-08,Present
STU-1891,MATH-150,2026-10-13,Late
STU-1891,MATH-150,2026-10-15,Present
STU-1891,MATH-150,2026-10-20,Present
STU-1891,MATH-150,2026-10-22,Absent
STU-1891,MATH-150,2026-10-27,Absent
STU-1891,MATH-150,2026-10-29,Present
STU-1891,DATA-101,2026-01-13,Present
STU-1891,DATA-101,2026-01-15,Present
STU-1891,DATA-101,2026-01-20,Present
STU-1891,DATA-101,2026-01-22,Present
STU-1891,DATA-101,2026-01-27,Present
STU-1891,DATA-101,2026-01-29,Excused
STU-1891,DATA-101,2026-02-03,Present
STU-1891,DATA-101,2026-02-05,Present
STU-1891,DATA-101,2026-02-10,Present
STU-1891,DATA-101,2026-02-12,Present
STU-1891,DATA-101,2026-02-17,Present
STU-1891,DATA-101,2026-02-19,Present
STU-1891,DATA-101,2026-02-24,Present
STU-1891,DATA-101,2026-02-26,Present
STU-1891,DATA-101,2026-03-03,Present
STU-1891,DATA-101,2026-03-05,Present
STU-1891,DATA-101,2026-03-10,Present
STU-1891,DATA-101,2026-03-12,Absent
STU-1891,DATA-101,2026-03-17,Present
STU-1891,DATA-101,2026-03-19,Absent
STU-1892,CS-204,2026-08-25,Present
STU-1892,CS-204,2026-08-27,Present
STU-1892,CS-204,2026-09-01,Present
STU-1892,CS-204,2026-09-03,Present
STU-1892,CS-204,2026-09-08,Present
STU-1892,CS-204,2026-09-10,Present
STU-1892,CS-204,2026-09-15,Present
STU-1892,CS-204,2026-09-17,Present
STU-1892,CS-204,2026-09-22,Excused
STU-1892,CS-204,2026-09-24,Present
STU-1892,CS-204,2026-09-29,Present
STU-1892,CS-204,2026-10-01,Present
STU-1892,CS-204,2026-10-06,Present
STU-1892,CS-204,2026-10-08,Present
STU-1892,CS-204,2026-10-13,Present
STU-1892,CS-204,2026-10-15,Present
STU-1892,CS-204,2026-10-20,Absent
STU-1892,CS-204,2026-10-22,Present
STU-1892,CS-204,2026-10-27,Present
STU-1892,CS-204,2026-10-29,Present
STU-1892,STAT-301,2026-01-13,Present
STU-1892,STAT-301,2026-01-15,Present
STU-1892,STAT-301,2026-01-20,Present
STU-1892,STAT-301,2026-01-22,Present
STU-1892,STAT-301,2026-01-27,Present
STU-1892,STAT-301,2026-01-29,Present
STU-1892,STAT-301,2026-02-03,Present
STU-1892,STAT-301,2026-02-05,Present
STU-1892,STAT-301,2026-02-10,Present
STU-1892,STAT-301,2026-02-12,Present
STU-1892,STAT-301,2026-02-17,Present
STU-1892,STAT-301,2026-02-19,Present
STU-1892,STAT-301,2026-02-24,Present
STU-1892,STAT-301,2026-02-26,Present
STU-1892,STAT-301,2026-03-03,Present
STU-1892,STAT-301,2026-03-05,Present
STU-1892,STAT-301,2026-03-10,Present
STU-1892,STAT-301,2026-03-12,Absent
STU-1892,STAT-301,2026-03-17,Absent
STU-1892,STAT-301,2026-03-19,Present
STU-1893,DATA-101,2026-08-25,Present
STU-1893,DATA-101,2026-08-27,Present
STU-1893,DATA-101,2026-09-01,Present
STU-1893,DATA-101,2026-09-03,Present
STU-1893,DATA-101,2026-09-08,Present
STU-1893,DATA-101,2026-09-10,Present
STU-1893,DATA-101,2026-09-15,Present
STU-1893,DATA-101,2026-09-17,Present
STU-1893,DATA-101,2026-09-22,Present
STU-1893,DATA-101,2026-09-24,Present
STU-1893,DATA-101,2026-09-29,Present
STU-1893,DATA-101,2026-10-01,Present
STU-1893,DATA-101,2026-10-06,Present
STU-1893,DATA-101,2026-10-08,Present
STU-1893,DATA-101,2026-10-13,Present
STU-1893,DATA-101,2026-10-15,Present
STU-1893,DATA-101,2026-10-20,Present
STU-1893,DATA-101,2026-10-22,Present
STU-1893,DATA-101,2026-10-27,Present
STU-1893,DATA-101,2026-10-29,Present
STU-1893,STAT-301,2026-08-25,Present
STU-1893,STAT-301,2026-08-27,Present
STU-1893,STAT-301,2026-09-01,Present
STU-1893,STAT-301,2026-09-03,Present
STU-1893,STAT-301,2026-09-08,Present
STU-1893,STAT-301,2026-09-10,Present
STU-1893,STAT-301,2026-09-15,Present
STU-1893,STAT-301,2026-09-17,Present
STU-1893,STAT-301,2026-09-22,Present
STU-1893,STAT-301,2026-09-24,Present
STU-1893,STAT-301,2026-09-29,Present
STU-1893,STAT-301,2026-10-01,Present
STU-1893,STAT-301,2026-10-06,Present
STU-1893,STAT-301,2026-10-08,Present
STU-1893,STAT-301,2026-10-13,Present
STU-1893,STAT-301,2026-10-15,Present
STU-1893,STAT-301,2026-10-20,Present
STU-1893,STAT-301,2026-10-22,Present
STU-1893,STAT-301,2026-10-27,Present
STU-1893,STAT-301,2026-10-29,Present
STU-1893,MATH-150,2026-08-25,Present
STU-1893,MATH-150,2026-08-27,Present
STU-1893,MATH-150,2026-09-01,Present
STU-1893,MATH-150,2026-09-03,Present
STU-1893,MATH-150,2026-09-08,Present
STU-1893,MATH-150,2026-09-10,Present
STU-1893,MATH-150,2026-09-15,Present
STU-1893,MATH-150,2026-09-17,Present
STU-1893,MATH-150,2026-09-22,Present
STU-1893,MATH-150,2026-09-24,Present
STU-1893,MATH-150,2026-09-29,Present
STU-1893,MATH-150,2026-10-01,Present
STU-1893,MATH-150,2026-10-06,Present
STU-1893,MATH-150,2026-10-08,Present
STU-1893,MATH-150,2026-10-13,Present
STU-1893,MATH-150,2026-10-15,Present
STU-1893,MATH-150,2026-10-20,Present
STU-1893,MATH-150,2026-10-22,Present
STU-1893,MATH-150,2026-10-27,Present
STU-1893,MATH-150,2026-10-29,Present
STU-1894,STAT-301,2026-08-25,Present
STU-1894,STAT-301,2026-08-27,Present
STU-1894,STAT-301,2026-09-01,Present
STU-1894,STAT-301,2026-09-03,Absent
STU-1894,STAT-301,2026-09-08,Present
STU-1894,STAT-301,2026-09-10,Present
STU-1894,STAT-301,2026-09-15,Present
STU-1894,STAT-301,2026-09-17,Absent
STU-1894,STAT-301,2026-09-22,Present
STU-1894,STAT-301,2026-09-24,Present
STU-1894,STAT-301,2026-09-29,Present
STU-1894,STAT-301,2026-10-01,Absent
STU-1894,STAT-301,2026-10-06,Present
STU-1894,STAT-301,2026-10-08,Absent
STU-1894,STAT-301,2026-10-13,Absent
STU-1894,STAT-301,2026-10-15,Present
STU-1894,STAT-301,2026-10-20,Present
STU-1894,STAT-301,2026-10-22,Present
STU-1894,STAT-301,2026-10-27,Present
STU-1894,STAT-301,2026-10-29,Present
STU-1894,CS-204,2026-08-25,Present
STU-1894,CS-204,2026-08-27,Present
STU-1894,CS-204,2026-09-01,Present
STU-1894,CS-204,2026-09-03,Present
STU-1894,CS-204,2026-09-08,Present
STU-1894,CS-204,2026-09-10,Present
STU-1894,CS-204,2026-09-15,Present
STU-1894,CS-204,2026-09-17,Present
STU-1894,CS-204,2026-09-22,Absent
STU-1894,CS-204,2026-09-24,Present
STU-1894,CS-204,2026-09-29,Absent
STU-1894,CS-204,2026-10-01,Present
STU-1894,CS-204,2026-10-06,Present
STU-1894,CS-204,2026-10-08,Late
STU-1894,CS-204,2026-10-13,Present
STU-1894,CS-204,2026-10-15,Excused
STU-1894,CS-204,2026-10-20,Present
STU-1894,CS-204,2026-10-22,Present
STU-1894,CS-204,2026-10-27,Present
STU-1894,CS-204,2026-10-29,Absent
STU-1895,DATA-101,2026-01-13,Present
STU-1895,DATA-101,2026-01-15,Present
STU-1895,DATA-101,2026-01-20,Present
STU-1895,DATA-101,2026-01-22,Present
STU-1895,DATA-101,2026-01-27,Present
STU-1895,DATA-101,2026-01-29,Present
STU-1895,DATA-101,2026-02-03,Present
STU-1895,DATA-101,2026-02-05,Present
STU-1895,DATA-101,2026-02-10,Present
STU-1895,DATA-101,2026-02-12,Present
STU-1895,DATA-101,2026-02-17,Present
STU-1895,DATA-101,2026-02-19,Present
STU-1895,DATA-101,2026-02-24,Present
STU-1895,DATA-101,2026-02-26,Present
STU-1895,DATA-101,2026-03-03,Present
STU-1895,DATA-101,2026-03-05,Present
STU-1895,DATA-101,2026-03-10,Present
STU-1895,DATA-101,2026-03-12,Present
STU-1895,DATA-101,2026-03-17,Present
STU-1895,DATA-101,2026-03-19,Present
STU-1895,CS-204,2026-01-13,Present
STU-1895,CS-204,2026-01-15,Present
STU-1895,CS-204,2026-01-20,Present
STU-1895,CS-204,2026-01-22,Present
STU-1895,CS-204,2026-01-27,Present
STU-1895,CS-204,2026-01-29,Present
STU-1895,CS-204,2026-02-03,Present
STU-1895,CS-204,2026-02-05,Present
STU-1895,CS-204,2026-02-10,Present
STU-1895,CS-204,2026-02-12,Present
STU-1895,CS-204,2026-02-17,Present
STU-1895,CS-204,2026-02-19,Present
STU-1895,CS-204,2026-02-24,Present
STU-1895,CS-204,2026-02-26,Present
STU-1895,CS-204,2026-03-03,Present
STU-1895,CS-204,2026-03-05,Present
STU-1895,CS-204,2026-03-10,Present
STU-1895,CS-204,2026-03-12,Present
STU-1895,CS-204,2026-03-17,Present
STU-1895,CS-204,2026-03-19,Present
STU-1896,CS-204,2026-01-13,Present
STU-1896,CS-204,2026-01-15,Present
STU-1896,CS-204,2026-01-20,Absent
STU-1896,CS-204,2026-01-22,Present
STU-1896,CS-204,2026-01-27,Present
STU-1896,CS-204,2026-01-29,Present
STU-1896,CS-204,2026-02-03,Present
STU-1896,CS-204,2026-02-05,Absent
STU-1896,CS-204,2026-02-10,Present
STU-1896,CS-204,2026-02-12,Present
STU-1896,CS-204,2026-02-17,Present
STU-1896,CS-204,2026-02-19,Present
STU-1896,CS-204,2026-02-24,Present
STU-1896,CS-204,2026-02-26,Present
STU-1896,CS-204,2026-03-03,Present
STU-1896,CS-204,2026-03-05,Present
STU-1896,CS-204,2026-03-10,Present
STU-1896,CS-204,2026-03-12,Present
STU-1896,CS-204,2026-03-17,Present
STU-1896,CS-204,2026-03-19,Absent
STU-1896,MATH-150,2026-08-25,Absent
STU-1896,MATH-150,2026-08-27,Absent
STU-1896,MATH-150,2026-09-01,Present
STU-1896,MATH-150,2026-09-03,Present
STU-1896,MATH-150,2026-09-08,Present
STU-1896,MATH-150,2026-09-10,Present
STU-1896,MATH-150,2026-09-15,Present
STU-1896,MATH-150,2026-09-17,Present
STU-1896,MATH-150,2026-09-22,Absent
STU-1896,MATH-150,2026-09-24,Absent
STU-1896,MATH-150,2026-09-29,Absent
STU-1896,MATH-150,2026-10-01,Present
STU-1896,MATH-150,2026-10-06,Present
STU-1896,MATH-150,2026-10-08,Absent
STU-1896,MATH-150,2026-10-13,Present
STU-1896,MATH-150,2026-10-15,Present
STU-1896,MATH-150,2026-10-20,Present
STU-1896,MATH-150,2026-10-22,Absent
STU-1896,MATH-150,2026-10-27,Absent
STU-1896,MATH-150,2026-10-29,Present
STU-1897,MATH-150,2026-01-13,Present
STU-1897,MATH-150,2026-01-15,Present
STU-1897,MATH-150,2026-01-20,Excused
STU-1897,MATH-150,2026-01-22,Present
STU-1897,MATH-150,2026-01-27,Present
STU-1897,MATH-150,2026-01-29,Absent
STU-1897,MATH-150,2026-02-03,Present
STU-1897,MATH-150,2026-02-05,Present
STU-1897,MATH-150,2026-02-10,Present
STU-1897,MATH-150,2026-02-12,Present
STU-1897,MATH-150,2026-02-17,Present
STU-1897,MATH-150,2026-02-19,Present
STU-1897,MATH-150,2026-02-24,Present
STU-1897,MATH-150,2026-02-26,Present
STU-1897,MATH-150,2026-03-03,Present
STU-1897,MATH-150,2026-03-05,Present
STU-1897,MATH-150,2026-03-10,Present
STU-1897,MATH-150,2026-03-12,Absent
STU-1897,MATH-150,2026-03-17,Present
STU-1897,MATH-150,2026-03-19,Present
STU-1897,DATA-101,2026-01-13,Present
STU-1897,DATA-101,2026-01-15,Present
STU-1897,DATA-101,2026-01-20,Present
STU-1897,DATA-101,2026-01-22,Present
STU-1897,DATA-101,2026-01-27,Absent
STU-1897,DATA-101,2026-01-29,Present
STU-1897,DATA-101,2026-02-03,Late
STU-1897,DATA-101,2026-02-05,Absent
STU-1897,DATA-101,2026-02-10,Present
STU-1897,DATA-101,2026-02-12,Present
STU-1897,DATA-101,2026-02-17,Present
STU-1897,DATA-101,2026-02-19,Present
STU-1897,DATA-101,2026-02-24,Present
STU-1897,DATA-101,2026-02-26,Absent
STU-1897,DATA-101,2026-03-03,Absent
STU-1897,DATA-101,2026-03-05,Absent
STU-1897,DATA-101,2026-03-10,Present
STU-1897,DATA-101,2026-03-12,Absent
STU-1897,DATA-101,2026-03-17,Absent
STU-1897,DATA-101,2026-03-19,Present
STU-1898,CS-204,2026-08-25,Present
STU-1898,CS-204,2026-08-27,Present
STU-1898,CS-204,2026-09-01,Present
STU-1898,CS-204,2026-09-03,Present
STU-1898,CS-204,2026-09-08,Present
STU-1898,CS-204,2026-09-10,Present
STU-1898,CS-204,2026-09-15,Present
STU-1898,CS-204,2026-09-17,Present
STU-1898,CS-204,2026-09-22,Present
STU-1898,CS-204,2026-09-24,Present
STU-1898,CS-204,2026-09-29,Present
STU-1898,CS-204,2026-10-01,Present
STU-1898,CS-204,2026-10-06,Present
STU-1898,CS-204,2026-10-08,Present
STU-1898,CS-204,2026-10-13,Present
STU-1898,CS-204,2026-10-15,Present
STU-1898,CS-204,2026-10-20,Present
STU-1898,CS-204,2026-10-22,Present
STU-1898,CS-204,2026-10-27,Present
STU-1898,CS-204,2026-10-29,Present
STU-1898,DATA-101,2026-08-25,Present
STU-1898,DATA-101,2026-08-27,Present
STU-1898,DATA-101,2026-09-01,Present
STU-1898,DATA-101,2026-09-03,Present
STU-1898,DATA-101,2026-09-08,Present
STU-1898,DATA-101,2026-09-10,Present
STU-1898,DATA-101,2026-09-15,Present
STU-1898,DATA-101,2026-09-17,Present
STU-1898,DATA-101,2026-09-22,Present
STU-1898,DATA-101,2026-09-24,Present
STU-1898,DATA-101,2026-09-29,Present
STU-1898,DATA-101,2026-10-01,Present
STU-1898,DATA-101,2026-10-06,Present
STU-1898,DATA-101,2026-10-08,Present
STU-1898,DATA-101,2026-10-13,Present
STU-1898,DATA-101,2026-10-15,Present
STU-1898,DATA-101,2026-10-20,Late
STU-1898,DATA-101,2026-10-22,Present
STU-1898,DATA-101,2026-10-27,Present
STU-1898,DATA-101,2026-10-29,Present
STU-1899,MATH-150,2026-01-13,Present
STU-1899,MATH-150,2026-01-15,Present
STU-1899,MATH-150,2026-01-20,Present
STU-1899,MATH-150,2026-01-22,Present
STU-1899,MATH-150,2026-01-27,Present
STU-1899,MATH-150,2026-01-29,Present
STU-1899,MATH-150,2026-02-03,Present
STU-1899,MATH-150,2026-02-05,Present
STU-1899,MATH-150,2026-02-10,Present
STU-1899,MATH-150,2026-02-12,Present
STU-1899,MATH-150,2026-02-17,Present
STU-1899,MATH-150,2026-02-19,Present
STU-1899,MATH-150,2026-02-24,Present
STU-1899,MATH-150,2026-02-26,Present
STU-1899,MATH-150,2026-03-03,Present
STU-1899,MATH-150,2026-03-05,Present
STU-1899,MATH-150,2026-03-10,Present
STU-1899,MATH-150,2026-03-12,Present
STU-1899,MATH-150,2026-03-17,Present
STU-1899,MATH-150,2026-03-19,Present
STU-1899,CS-204,2026-08-25,Present
STU-1899,CS-204,2026-08-27,Present
STU-1899,CS-204,2026-09-01,Present
STU-1899,CS-204,2026-09-03,Present
STU-1899,CS-204,2026-09-08,Present
STU-1899,CS-204,2026-09-10,Present
STU-1899,CS-204,2026-09-15,Present
STU-1899,CS-204,2026-09-17,Present
STU-1899,CS-204,2026-09-22,Present
STU-1899,CS-204,2026-09-24,Present
STU-1899,CS-204,2026-09-29,Present
STU-1899,CS-204,2026-10-01,Present
STU-1899,CS-204,2026-10-06,Present
STU-1899,CS-204,2026-10-08,Present
STU-1899,CS-204,2026-10-13,Present
STU-1899,CS-204,2026-10-15,Present
STU-1899,CS-204,2026-10-20,Present
STU-1899,CS-204,2026-10-22,Present
STU-1899,CS-204,2026-10-27,Present
STU-1899,CS-204,2026-10-29,Present
STU-1900,STAT-301,2026-01-13,Present
STU-1900,STAT-301,2026-01-15,Present
STU-1900,STAT-301,2026-01-20,Present
STU-1900,STAT-301,2026-01-22,Present
STU-1900,STAT-301,2026-01-27,Present
STU-1900,STAT-301,2026-01-29,Present
STU-1900,STAT-301,2026-02-03,Present
STU-1900,STAT-301,2026-02-05,Present
STU-1900,STAT-301,2026-02-10,Present
STU-1900,STAT-301,2026-02-12,Present
STU-1900,STAT-301,2026-02-17,Present
STU-1900,STAT-301,2026-02-19,Present
STU-1900,STAT-301,2026-02-24,Present
STU-1900,STAT-301,2026-02-26,Present
STU-1900,STAT-301,2026-03-03,Present
STU-1900,STAT-301,2026-03-05,Present
STU-1900,STAT-301,2026-03-10,Present
STU-1900,STAT-301,2026-03-12,Present
STU-1900,STAT-301,2026-03-17,Late
STU-1900,STAT-301,2026-03-19,Late
STU-1900,CS-204,2026-01-13,Present
STU-1900,CS-204,2026-01-15,Present
STU-1900,CS-204,2026-01-20,Present
STU-1900,CS-204,2026-01-22,Present
STU-1900,CS-204,2026-01-27,Present
STU-1900,CS-204,2026-01-29,Present
STU-1900,CS-204,2026-02-03,Present
STU-1900,CS-204,2026-02-05,Present
STU-1900,CS-204,2026-02-10,Excused
STU-1900,CS-204,2026-02-12,Present
STU-1900,CS-204,2026-02-17,Present
STU-1900,CS-204,2026-02-19,Present
STU-1900,CS-204,2026-02-24,Late
STU-1900,CS-204,2026-02-26,Present
STU-1900,CS-204,2026-03-03,Present
STU-1900,CS-204,2026-03-05,Present
STU-1900,CS-204,2026-03-10,Late
STU-1900,CS-204,2026-03-12,Absent
STU-1900,CS-204,2026-03-17,Absent
STU-1900,CS-204,2026-03-19,Present
STU-1900,DATA-101,2026-01-13,Present
STU-1900,DATA-101,2026-01-15,Present
STU-1900,DATA-101,2026-01-20,Present
STU-1900,DATA-101,2026-01-22,Present
STU-1900,DATA-101,2026-01-27,Present
STU-1900,DATA-101,2026-01-29,Present
STU-1900,DATA-101,2026-02-03,Present
STU-1900,DATA-101,2026-02-05,Present
STU-1900,DATA-101,2026-02-10,Present
STU-1900,DATA-101,2026-02-12,Present
STU-1900,DATA-101,2026-02-17,Present
STU-1900,DATA-101,2026-02-19,Present
STU-1900,DATA-101,2026-02-24,Present
STU-1900,DATA-101,2026-02-26,Present
STU-1900,DATA-101,2026-03-03,Present
STU-1900,DATA-101,2026-03-05,Present
STU-1900,DATA-101,2026-03-10,Absent
STU-1900,DATA-101,2026-03-12,Present
STU-1900,DATA-101,2026-03-17,Present
STU-1900,DATA-101,2026-03-19,Present
STU-1901,STAT-301,2026-08-25,Present
STU-1901,STAT-301,2026-08-27,Present
STU-1901,STAT-301,2026-09-01,Present
STU-1901,STAT-301,2026-09-03,Present
STU-1901,STAT-301,2026-09-08,Present
STU-1901,STAT-301,2026-09-10,Present
STU-1901,STAT-301,2026-09-15,Absent
STU-1901,STAT-301,2026-09-17,Present
STU-1901,STAT-301,2026-09-22,Present
STU-1901,STAT-301,2026-09-24,Present
STU-1901,STAT-301,2026-09-29,Absent
STU-1901,STAT-301,2026-10-01,Present
STU-1901,STAT-301,2026-10-06,Present
STU-1901,STAT-301,2026-10-08,Present
STU-1901,STAT-301,2026-10-13,Late
STU-1901,STAT-301,2026-10-15,Present
STU-1901,STAT-301,2026-10-20,Absent
STU-1901,STAT-301,2026-10-22,Absent
STU-1901,STAT-301,2026-10-27,Present
STU-1901,STAT-301,2026-10-29,Absent
STU-1901,DATA-101,2026-01-13,Present
STU-1901,DATA-101,2026-01-15,Present
STU-1901,DATA-101,2026-01-20,Present
STU-1901,DATA-101,2026-01-22,Present
STU-1901,DATA-101,2026-01-27,Present
STU-1901,DATA-101,2026-01-29,Present
STU-1901,DATA-101,2026-02-03,Present
STU-1901,DATA-101,2026-02-05,Present
STU-1901,DATA-101,2026-02-10,Absent
STU-1901,DATA-101,2026-02-12,Absent
STU-1901,DATA-101,2026-02-17,Present
STU-1901,DATA-101,2026-02-19,Present
STU-1901,DATA-101,2026-02-24,Late
STU-1901,DATA-101,2026-02-26,Present
STU-1901,DATA-101,2026-03-03,Present
STU-1901,DATA-101,2026-03-05,Present
STU-1901,DATA-101,2026-03-10,Present
STU-1901,DATA-101,2026-03-12,Present
STU-1901,DATA-101,2026-03-17,Present
STU-1901,DATA-101,2026-03-19,Present
STU-1902,CS-204,2026-08-25,Present
STU-1902,CS-204,2026-08-27,Present
STU-1902,CS-204,2026-09-01,Present
STU-1902,CS-204,2026-09-03,Present
STU-1902,CS-204,2026-09-08,Present
STU-1902,CS-204,2026-09-10,Present
STU-1902,CS-204,2026-09-15,Present
STU-1902,CS-204,2026-09-17,Late
STU-1902,CS-204,2026-09-22,Present
STU-1902,CS-204,2026-09-24,Excused
STU-1902,CS-204,2026-09-29,Present
STU-1902,CS-204,2026-10-01,Present
STU-1902,CS-204,2026-10-06,Present
STU-1902,CS-204,2026-10-08,Present
STU-1902,CS-204,2026-10-13,Present
STU-1902,CS-204,2026-10-15,Present
STU-1902,CS-204,2026-10-20,Absent
STU-1902,CS-204,2026-10-22,Absent
STU-1902,CS-204,2026-10-27,Present
STU-1902,CS-204,2026-10-29,Absent
STU-1902,DATA-101,2026-01-13,Present
STU-1902,DATA-101,2026-01-15,Present
STU-1902,DATA-101,2026-01-20,Present
STU-1902,DATA-101,2026-01-22,Present
STU-1902,DATA-101,2026-01-27,Late
STU-1902,DATA-101,2026-01-29,Present
STU-1902,DATA-101,2026-02-03,Present
STU-1902,DATA-101,2026-02-05,Present
STU-1902,DATA-101,2026-02-10,Present
STU-1902,DATA-101,2026-02-12,Present
STU-1902,DATA-101,2026-02-17,Present
STU-1902,DATA-101,2026-02-19,Present
STU-1902,DATA-101,2026-02-24,Present
STU-1902,DATA-101,2026-02-26,Present
STU-1902,DATA-101,2026-03-03,Late
STU-1902,DATA-101,2026-03-05,Present
STU-1902,DATA-101,2026-03-10,Absent
STU-1902,DATA-101,2026-03-12,Absent
STU-1902,DATA-101,2026-03-17,Present
STU-1902,DATA-101,2026-03-19,Absent
STU-1903,DATA-101,2026-08-25,Present
STU-1903,DATA-101,2026-08-27,Present
STU-1903,DATA-101,2026-09-01,Present
STU-1903,DATA-101,2026-09-03,Late
STU-1903,DATA-101,2026-09-08,Present
STU-1903,DATA-101,2026-09-10,Present
STU-1903,DATA-101,2026-09-15,Present
STU-1903,DATA-101,2026-09-17,Present
STU-1903,DATA-101,2026-09-22,Present
STU-1903,DATA-101,2026-09-24,Present
STU-1903,DATA-101,2026-09-29,Present
STU-1903,DATA-101,2026-10-01,Present
STU-1903,DATA-101,2026-10-06,Present
STU-1903,DATA-101,2026-10-08,Present
STU-1903,DATA-101,2026-10-13,Present
STU-1903,DATA-101,2026-10-15,Present
STU-1903,DATA-101,2026-10-20,Present
STU-1903,DATA-101,2026-10-22,Present
STU-1903,DATA-101,2026-10-27,Present
STU-1903,DATA-101,2026-10-29,Present
STU-1903,CS-204,2026-01-13,Present
STU-1903,CS-204,2026-01-15,Present
STU-1903,CS-204,2026-01-20,Present
STU-1903,CS-204,2026-01-22,Present
STU-1903,CS-204,2026-01-27,Present
STU-1903,CS-204,2026-01-29,Present
STU-1903,CS-204,2026-02-03,Present
STU-1903,CS-204,2026-02-05,Present
STU-1903,CS-204,2026-02-10,Present
STU-1903,CS-204,2026-02-12,Present
STU-1903,CS-204,2026-02-17,Present
STU-1903,CS-204,2026-02-19,Present
STU-1903,CS-204,2026-02-24,Present
STU-1903,CS-204,2026-02-26,Present
STU-1903,CS-204,2026-03-03,Present
STU-1903,CS-204,2026-03-05,Late
STU-1903,CS-204,2026-03-10,Present
STU-1903,CS-204,2026-03-12,Present
STU-1903,CS-204,2026-03-17,Present
STU-1903,CS-204,2026-03-19,Present
STU-1903,STAT-301,2026-01-13,Present
STU-1903,STAT-301,2026-01-15,Present
STU-1903,STAT-301,2026-01-20,Present
STU-1903,STAT-301,2026-01-22,Present
STU-1903,STAT-301,2026-01-27,Present
STU-1903,STAT-301,2026-01-29,Present
STU-1903,STAT-301,2026-02-03,Present
STU-1903,STAT-301,2026-02-05,Present
STU-1903,STAT-301,2026-02-10,Present
STU-1903,STAT-301,2026-02-12,Present
STU-1903,STAT-301,2026-02-17,Present
STU-1903,STAT-301,2026-02-19,Present
STU-1903,STAT-301,2026-02-24,Present
STU-1903,STAT-301,2026-02-26,Present
STU-1903,STAT-301,2026-03-03,Present
STU-1903,STAT-301,2026-03-05,Present
STU-1903,STAT-301,2026-03-10,Present
STU-1903,STAT-301,2026-03-12,Late
STU-1903,STAT-301,2026-03-17,Present
STU-1903,STAT-301,2026-03-19,Present
STU-1904,STAT-301,2026-08-25,Late
STU-1904,STAT-301,2026-08-27,Present
STU-1904,STAT-301,2026-09-01,Present
STU-1904,STAT-301,2026-09-03,Present
STU-1904,STAT-301,2026-09-08,Absent
STU-1904,STAT-301,2026-09-10,Absent
STU-1904,STAT-301,2026-09-15,Late
STU-1904,STAT-301,2026-09-17,Present
STU-1904,STAT-301,2026-09-22,Present
STU-1904,STAT-301,2026-09-24,Present
STU-1904,STAT-301,2026-09-29,Absent
STU-1904,STAT-301,2026-10-01,Absent
STU-1904,STAT-301,2026-10-06,Present
STU-1904,STAT-301,2026-10-08,Present
STU-1904,STAT-301,2026-10-13,Present
STU-1904,STAT-301,2026-10-15,Present
STU-1904,STAT-301,2026-10-20,Present
STU-1904,STAT-301,2026-10-22,Present
STU-1904,STAT-301,2026-10-27,Present
STU-1904,STAT-301,2026-10-29,Present
STU-1904,MATH-150,2026-01-13,Excused
STU-1904,MATH-150,2026-01-15,Absent
STU-1904,MATH-150,2026-01-20,Late
STU-1904,MATH-150,2026-01-22,Absent
STU-1904,MATH-150,2026-01-27,Present
STU-1904,MATH-150,2026-01-29,Absent
STU-1904,MATH-150,2026-02-03,Present
STU-1904,MATH-150,2026-02-05,Present
STU-1904,MATH-150,2026-02-10,Late
STU-1904,MATH-150,2026-02-12,Present
STU-1904,MATH-150,2026-02-17,Absent
STU-1904,MATH-150,2026-02-19,Present
STU-1904,MATH-150,2026-02-24,Present
STU-1904,MATH-150,2026-02-26,Present
STU-1904,MATH-150,2026-03-03,Absent
STU-1904,MATH-150,2026-03-05,Present
STU-1904,MATH-150,2026-03-10,Present
STU-1904,MATH-150,2026-03-12,Present
STU-1904,MATH-150,2026-03-17,Present
STU-1904,MATH-150,2026-03-19,Present
STU-1905,CS-204,2026-01-13,Present
STU-1905,CS-204,2026-01-15,Present
STU-1905,CS-204,2026-01-20,Present
STU-1905,CS-204,2026-01-22,Present
STU-1905,CS-204,2026-01-27,Present
STU-1905,CS-204,2026-01-29,Present
STU-1905,CS-204,2026-02-03,Present
STU-1905,CS-204,2026-02-05,Present
STU-1905,CS-204,2026-02-10,Present
STU-1905,CS-204,2026-02-12,Absent
STU-1905,CS-204,2026-02-17,Present
STU-1905,CS-204,2026-02-19,Present
STU-1905,CS-204,2026-02-24,Absent
STU-1905,CS-204,2026-02-26,Present
STU-1905,CS-204,2026-03-03,Present
STU-1905,CS-204,2026-03-05,Present
STU-1905,CS-204,2026-03-10,Present
STU-1905,CS-204,2026-03-12,Present
STU-1905,CS-204,2026-03-17,Present
STU-1905,CS-204,2026-03-19,Present
STU-1905,STAT-301,2026-01-13,Present
STU-1905,STAT-301,2026-01-15,Absent
STU-1905,STAT-301,2026-01-20,Present
STU-1905,STAT-301,2026-01-22,Present
STU-1905,STAT-301,2026-01-27,Present
STU-1905,STAT-301,2026-01-29,Present
STU-1905,STAT-301,2026-02-03,Absent
STU-1905,STAT-301,2026-02-05,Absent
